platform_number,date,date_update,latitude,longitude,ocean,profiler,institution,cyc,pressure_dbar,temperature_c,salinity_psu,depth_m,oxygen_umolkg,potential_density_kgm3,chlorophyll_mgm3,ph,nitrate_umolkg,qc_flag
5901863,2005-01-04,2021-02-19,11.662,96.338,I,Teledyne Webb Research APEX,IFREMER (France),510,904.88,13.759,34.757,904.9,149.31,1024.054,0.006,8.18,16.05,GOOD
5901863,2005-02-18,2018-01-08,-2.017,116.061,I,NKE Arvor,IFREMER (France),301,281.71,21.958,35.575,281.7,271.53,1023.068,0.05,8.029,3.5,GOOD
5901863,2005-03-02,2021-07-21,-1.624,119.644,I,SOLO-II,IFREMER (France),759,352.77,20.35,34.182,352.8,175.01,1022.276,0.162,8.093,4.84,GOOD
5901863,2005-04-16,2015-03-07,11.428,65.992,I,Teledyne Webb Research APEX,IFREMER (France),164,996.74,13.88,35.348,996.7,137.8,1024.502,0.009,7.999,18.54,GOOD
5901863,2005-11-30,2018-02-10,12.435,93.938,I,SOLO-II,CSIRO (Australia),614,837.85,18.205,34.118,837.8,272.95,1022.653,0.007,8.142,9.46,GOOD
5901863,2005-12-08,2015-12-02,3.905,98.347,I,SOLO-II,AOML (USA),379,1829.69,4.098,34.269,1829.7,150.68,1025.596,0.0,8.084,35.65,GOOD
5901863,2006-05-19,2019-06-08,22.04,113.74,I,NKE Arvor,CSIRO (Australia),340,724.79,19.303,34.129,724.8,149.1,1022.443,0.039,8.132,7.8,GOOD
5901863,2006-07-09,2019-06-29,-23.252,118.182,I,NKE Arvor,AOML (USA),606,1161.18,13.316,34.9,1161.2,157.94,1024.257,0.002,8.116,17.8,GOOD
5901863,2006-12-05,2015-07-10,23.599,59.148,I,Teledyne Webb Research APEX,JAMSTEC (Japan),554,1264.53,11.229,34.331,1264.5,186.59,1024.219,0.003,8.041,20.85,PROBABLY_GOOD
5901863,2006-12-09,2016-09-25,-34.306,40.981,I,Teledyne Webb Research APEX,IFREMER (France),289,26.19,28.474,34.261,26.2,217.23,1020.714,1.118,7.982,0.42,BAD
5901863,2007-02-23,2015-01-21,15.523,65.621,I,PROVOR,AOML (USA),156,1327.07,11.081,34.881,1327.1,74.05,1024.689,0.001,8.056,20.44,GOOD
5901863,2007-08-13,2015-12-02,-5.505,70.561,I,SOLO-II,CSIRO (Australia),731,356.07,24.132,34.981,356.1,217.06,1022.158,0.173,8.0,4.01,GOOD
5901863,2007-12-12,2021-09-07,-2.616,47.104,I,Teledyne Webb Research APEX,CSIRO (Australia),595,1922.14,4.783,34.816,1922.1,157.82,1025.896,0.0,8.022,38.13,GOOD
5901863,2008-01-20,2018-05-24,3.598,61.857,I,Teledyne Webb Research APEX,IFREMER (France),12,297.33,20.181,34.735,297.3,163.48,1022.752,0.197,8.186,3.56,GOOD
5901863,2009-04-05,2018-08-27,-29.624,37.954,I,PROVOR,CSIRO (Australia),258,829.25,18.468,35.532,829.2,248.61,1023.732,0.019,8.126,14.66,PROBABLY_GOOD
5901863,2009-04-27,2018-12-20,-35.731,108.613,I,NKE Arvor,CSIRO (Australia),647,170.7,24.714,34.858,170.7,188.53,1021.944,0.213,8.078,1.8,PROBABLY_GOOD
5901863,2009-05-15,2017-08-23,7.586,111.992,I,PROVOR,CSIRO (Australia),244,1993.75,1.748,35.122,1993.8,197.91,1026.748,0.0,8.106,24.53,PROBABLY_GOOD
5901863,2009-07-19,2018-12-08,-9.757,106.326,I,SOLO-II,AOML (USA),130,1004.39,15.991,34.857,1004.4,178.06,1023.687,0.002,8.124,18.01,GOOD
5901863,2010-04-21,2016-01-15,18.443,77.006,I,NKE Arvor,AOML (USA),722,1190.77,10.071,34.361,1190.8,210.55,1024.475,0.001,8.072,17.1,INTERPOLATED
5901863,2011-01-15,2016-12-25,-15.47,111.306,I,PROVOR,IFREMER (France),406,134.15,24.383,35.02,134.2,244.72,1022.139,0.26,8.05,1.43,PROBABLY_GOOD
5901863,2011-01-26,2016-03-18,18.862,86.958,I,SOLO-II,INCOIS (India),254,1499.92,8.375,34.538,1499.9,81.0,1024.955,0.001,8.065,25.01,PROBABLY_GOOD
5901863,2011-03-13,2020-01-01,9.115,107.284,I,PROVOR,AOML (USA),677,419.81,21.574,34.764,419.8,223.38,1022.496,0.098,8.094,6.43,GOOD
5901863,2011-08-10,2017-03-28,13.645,56.006,I,Teledyne Webb Research APEX,IFREMER (France),755,1796.11,6.4,34.922,1796.1,241.88,1025.658,0.0,8.218,30.42,GOOD
5901863,2011-09-02,2015-06-10,19.904,65.673,I,SOLO-II,AOML (USA),149,410.28,20.042,34.023,410.3,200.04,1022.21,0.078,7.965,7.45,GOOD
5901863,2011-11-25,2015-03-23,9.311,39.26,I,SOLO-II,IFREMER (France),201,381.38,21.818,34.156,381.4,152.91,1021.961,0.087,8.061,6.31,PROBABLY_GOOD
5901863,2012-02-09,2018-10-31,-4.066,99.297,I,Teledyne Webb Research APEX,IFREMER (France),678,73.1,26.752,35.164,73.1,133.91,1021.781,0.638,8.014,1.06,GOOD
5901863,2012-08-09,2020-07-15,-2.315,43.075,I,Teledyne Webb Research APEX,INCOIS (India),608,944.13,13.315,34.535,944.1,274.47,1023.965,0.01,8.244,11.73,GOOD
5901863,2012-08-18,2020-03-18,-21.243,70.125,I,SOLO-II,IFREMER (France),737,1129.68,14.467,34.553,1129.7,143.8,1023.749,0.002,8.016,14.8,GOOD
5901863,2012-08-19,2020-02-14,-20.1,65.532,I,PROVOR,JAMSTEC (Japan),136,131.42,25.286,34.867,131.4,240.71,1021.836,0.397,8.156,2.56,GOOD
5901863,2012-09-23,2021-06-14,8.287,69.397,I,NKE Arvor,INCOIS (India),695,1551.06,8.066,34.646,1551.1,195.62,1025.104,0.0,8.105,19.33,GOOD
5901863,2012-12-04,2015-04-12,10.681,91.145,I,PROVOR,CSIRO (Australia),406,906.58,14.574,34.967,906.6,261.83,1024.059,0.016,8.096,15.67,PROBABLY_GOOD
5901863,2013-01-01,2016-11-20,17.692,102.705,I,PROVOR,INCOIS (India),669,1048.78,12.074,34.78,1048.8,167.27,1024.409,0.003,8.142,15.93,PROBABLY_GOOD
5901863,2013-06-16,2017-04-13,-15.483,103.862,I,NKE Arvor,JAMSTEC (Japan),278,881.53,16.278,34.879,881.5,115.7,1023.648,0.009,8.091,9.72,GOOD
5901863,2013-07-20,2016-01-27,4.049,94.393,I,NKE Arvor,INCOIS (India),322,801.53,14.206,34.519,801.5,180.09,1023.774,0.017,8.034,8.43,GOOD
5901863,2013-09-20,2019-08-05,-28.587,51.852,I,Teledyne Webb Research APEX,AOML (USA),293,1119.28,13.813,34.877,1119.3,120.54,1024.139,0.001,8.207,21.59,GOOD
5901863,2014-01-19,2015-06-30,18.665,62.617,I,SOLO-II,INCOIS (India),475,310.48,19.412,35.242,310.5,287.08,1023.311,0.211,7.967,3.68,GOOD
5901863,2014-06-10,2016-06-25,-39.988,55.274,I,PROVOR,CSIRO (Australia),636,363.86,23.6,34.573,363.9,205.18,1021.938,0.238,7.912,5.47,GOOD
5901863,2014-10-14,2019-02-09,-32.73,35.658,I,SOLO-II,JAMSTEC (Japan),228,1723.57,6.737,35.166,1723.6,211.13,1025.785,0.0,7.997,18.94,GOOD
5901863,2015-12-23,2018-08-19,16.037,111.028,I,SOLO-II,JAMSTEC (Japan),635,1892.23,3.741,34.779,1892.2,211.15,1026.075,0.0,8.113,21.4,PROBABLY_GOOD
5901863,2016-05-04,2016-06-16,11.417,48.357,I,NKE Arvor,INCOIS (India),341,746.62,15.229,35.094,746.6,152.26,1024.029,0.008,8.006,13.47,GOOD
5901863,2016-07-04,2021-03-26,-5.577,61.831,I,NKE Arvor,AOML (USA),336,541.49,20.402,34.852,541.5,174.72,1022.801,0.058,8.066,8.47,BAD
5901863,2016-08-10,2015-05-04,20.214,41.676,I,NKE Arvor,INCOIS (India),116,1288.0,10.277,34.787,1288.0,184.41,1024.774,0.002,8.132,14.42,PROBABLY_GOOD
5901863,2017-05-16,2015-06-03,-29.773,44.557,I,PROVOR,CSIRO (Australia),22,817.47,15.476,34.94,817.5,257.76,1023.857,0.015,8.113,11.31,GOOD
5901863,2017-07-13,2015-07-18,-17.855,31.037,I,SOLO-II,INCOIS (India),488,50.77,28.565,35.285,50.8,133.72,1021.515,0.37,8.091,0.79,GOOD
5901863,2017-08-06,2020-05-19,-15.568,50.35,I,NKE Arvor,JAMSTEC (Japan),698,312.31,20.926,34.894,312.3,150.86,1022.73,0.127,8.146,4.82,GOOD
5901863,2017-08-23,2015-03-17,20.828,39.966,I,PROVOR,JAMSTEC (Japan),523,1431.94,9.989,34.991,1431.9,165.48,1024.995,0.001,8.063,27.17,GOOD
5901863,2018-01-04,2020-12-06,2.994,74.73,I,SOLO-II,AOML (USA),79,1317.85,10.247,34.653,1317.8,153.05,1024.673,0.002,8.144,18.88,GOOD
5901863,2018-08-09,2015-05-02,-13.497,103.368,I,Teledyne Webb Research APEX,INCOIS (India),324,54.19,22.288,35.428,54.2,121.64,1022.885,0.602,8.076,0.57,GOOD
5901863,2019-10-11,2018-07-10,-12.48,61.464,I,PROVOR,AOML (USA),749,443.94,23.307,35.056,443.9,71.81,1022.383,0.091,8.179,8.26,PROBABLY_GOOD
5901863,2020-01-30,2017-08-13,-12.47,90.334,I,Teledyne Webb Research APEX,CSIRO (Australia),103,462.15,19.669,34.831,462.2,106.93,1022.931,0.124,8.147,7.0,GOOD
5901863,2020-02-28,2019-05-25,-13.176,61.044,I,Teledyne Webb Research APEX,CSIRO (Australia),665,1343.79,9.369,34.751,1343.8,223.96,1024.927,0.0,8.067,13.98,GOOD
5901863,2020-11-23,2020-12-16,-39.388,79.173,I,Teledyne Webb Research APEX,INCOIS (India),697,39.42,24.668,35.191,39.4,179.67,1022.219,1.18,8.153,0.59,GOOD
5901878,2005-01-05,2020-02-26,3.777,104.09,I,PROVOR,CSIRO (Australia),754,208.22,24.272,34.558,208.2,213.42,1021.792,0.284,8.134,2.4,GOOD
5901878,2005-05-09,2020-12-24,-28.333,39.894,I,NKE Arvor,CSIRO (Australia),318,1599.83,8.141,34.087,1599.8,156.7,1024.641,0.0,8.129,24.73,GOOD
5901878,2005-11-17,2020-07-04,-36.344,94.614,I,PROVOR,CSIRO (Australia),348,357.09,22.836,34.829,357.1,176.07,1022.296,0.203,8.091,6.26,GOOD
5901878,2006-01-27,2016-08-02,-38.623,98.306,I,PROVOR,CSIRO (Australia),112,1305.49,10.252,35.276,1305.5,244.53,1025.17,0.001,7.973,16.94,PROBABLY_GOOD
5901878,2006-04-07,2020-05-09,1.336,48.826,I,NKE Arvor,AOML (USA),366,476.37,18.873,35.437,476.4,242.11,1023.575,0.036,8.024,7.73,GOOD
5901878,2006-09-18,2016-08-16,-35.077,79.292,I,Teledyne Webb Research APEX,AOML (USA),795,198.88,26.078,34.757,198.9,217.68,1021.59,0.198,8.136,3.02,GOOD
5901878,2007-02-28,2021-08-07,-15.412,98.756,I,Teledyne Webb Research APEX,CSIRO (Australia),523,486.34,17.67,34.817,486.3,188.1,1023.32,0.094,8.165,9.53,GOOD
5901878,2009-02-19,2019-12-06,-15.636,38.627,I,PROVOR,AOML (USA),387,1444.53,10.538,35.008,1444.5,200.72,1024.899,0.0,7.943,27.49,GOOD
5901878,2009-04-26,2020-09-26,-15.646,50.756,I,SOLO-II,CSIRO (Australia),480,1711.39,5.861,34.694,1711.4,194.83,1025.583,0.0,7.992,18.82,GOOD
5901878,2009-05-24,2017-08-10,-32.781,70.606,I,SOLO-II,JAMSTEC (Japan),602,1660.44,6.137,35.007,1660.4,173.32,1025.778,0.0,7.903,21.09,GOOD
5901878,2009-06-22,2017-04-05,-10.991,79.006,I,SOLO-II,IFREMER (France),720,794.37,16.493,34.766,794.4,163.83,1023.514,0.017,7.958,13.88,GOOD
5901878,2009-08-25,2017-08-25,-30.519,93.779,I,NKE Arvor,INCOIS (India),92,1336.17,10.088,35.205,1336.2,224.89,1025.146,0.0,8.111,24.69,GOOD
5901878,2009-09-04,2017-06-25,-2.113,91.117,I,NKE Arvor,JAMSTEC (Japan),302,409.97,18.818,35.089,410.0,128.17,1023.308,0.155,8.015,7.86,GOOD
5901878,2010-03-20,2016-12-03,-36.748,40.695,I,SOLO-II,IFREMER (France),460,586.3,16.934,35.124,586.3,239.49,1023.712,0.075,8.102,7.51,GOOD
5901878,2010-06-10,2017-03-09,-1.565,106.134,I,NKE Arvor,AOML (USA),466,1792.67,3.641,34.718,1792.7,168.98,1026.046,0.0,8.176,27.25,GOOD
5901878,2010-11-04,2021-10-30,24.536,66.724,I,NKE Arvor,INCOIS (India),86,26.0,22.745,35.57,26.0,127.44,1022.907,0.58,7.927,0.46,GOOD
5901878,2010-12-17,2019-05-29,-28.357,33.537,I,PROVOR,IFREMER (France),231,171.02,22.619,34.994,171.0,158.18,1022.471,0.416,8.073,2.35,PROBABLY_GOOD
5901878,2011-01-20,2015-05-16,6.721,75.531,I,SOLO-II,IFREMER (France),210,415.77,21.412,34.899,415.8,145.02,1022.637,0.145,8.089,4.67,PROBABLY_GOOD
5901878,2011-02-03,2015-03-18,-29.741,52.973,I,PROVOR,CSIRO (Australia),377,53.06,26.04,34.496,53.1,156.97,1021.389,0.211,8.099,0.84,PROBABLY_GOOD
5901878,2011-03-14,2020-12-10,22.036,110.826,I,PROVOR,IFREMER (France),397,362.87,23.66,34.761,362.9,156.24,1022.077,0.175,8.146,5.94,GOOD
5901878,2011-03-21,2015-01-14,-9.424,88.249,I,SOLO-II,INCOIS (India),297,1166.08,13.189,34.846,1166.1,154.65,1024.239,0.004,8.156,20.79,BAD
5901878,2011-09-18,2016-01-30,-5.265,59.373,I,NKE Arvor,AOML (USA),781,842.85,17.056,34.485,842.8,167.68,1023.177,0.018,8.11,8.54,GOOD
5901878,2012-03-03,2016-12-06,-10.464,52.343,I,SOLO-II,CSIRO (Australia),335,1785.34,6.113,34.683,1785.3,177.41,1025.524,0.0,7.991,29.95,GOOD
5901878,2012-03-27,2019-07-02,0.648,39.339,I,SOLO-II,AOML (USA),163,1634.89,7.45,34.734,1634.9,210.55,1025.297,0.0,8.157,32.27,GOOD
5901878,2012-05-02,2017-10-17,15.033,110.227,I,SOLO-II,IFREMER (France),276,683.63,17.674,34.822,683.6,170.2,1023.323,0.03,8.234,9.74,GOOD
5901878,2012-06-05,2017-12-07,1.368,73.737,I,PROVOR,INCOIS (India),434,518.85,21.879,34.095,518.8,193.04,1021.9,0.033,7.98,9.95,BAD
5901878,2012-11-02,2018-06-28,4.992,114.675,I,SOLO-II,AOML (USA),421,759.38,15.296,34.746,759.4,180.3,1023.738,0.013,8.058,10.45,GOOD
5901878,2012-11-08,2017-04-26,-4.318,59.648,I,PROVOR,AOML (USA),569,1180.59,10.879,34.649,1180.6,201.62,1024.543,0.003,8.095,17.01,GOOD
5901878,2013-07-02,2017-09-04,3.346,113.143,I,SOLO-II,AOML (USA),390,536.13,20.983,34.792,536.1,181.87,1022.637,0.063,8.038,8.37,GOOD
5901878,2013-11-29,2020-05-04,3.536,60.858,I,Teledyne Webb Research APEX,AOML (USA),794,1248.3,10.881,35.214,1248.3,154.13,1024.995,0.002,8.086,17.52,GOOD
5901878,2013-12-20,2016-05-15,10.059,112.029,I,SOLO-II,INCOIS (India),66,818.82,17.628,35.621,818.8,143.27,1023.971,0.019,8.091,12.4,INTERPOLATED
5901878,2014-03-17,2020-09-11,-16.141,86.13,I,Teledyne Webb Research APEX,IFREMER (France),621,1104.09,14.307,35.071,1104.1,188.41,1024.195,0.002,8.155,11.88,GOOD
5901878,2014-09-21,2020-09-13,-7.472,35.473,I,NKE Arvor,JAMSTEC (Japan),662,872.25,13.992,34.306,872.2,230.94,1023.646,0.009,8.041,13.13,PROBABLY_GOOD
5901878,2015-03-24,2018-03-09,18.227,53.851,I,NKE Arvor,AOML (USA),330,588.93,17.026,34.662,588.9,170.84,1023.324,0.064,8.056,9.85,GOOD
5901878,2015-08-29,2015-11-30,-19.143,38.823,I,Teledyne Webb Research APEX,INCOIS (India),183,1896.91,4.335,35.038,1896.9,151.97,1026.163,0.0,8.22,36.12,GOOD
5901878,2015-10-11,2018-11-24,1.026,81.973,I,NKE Arvor,JAMSTEC (Japan),187,1527.21,8.395,34.993,1527.2,169.75,1025.315,0.0,8.153,24.33,GOOD
5901878,2015-11-29,2021-11-12,-19.262,92.834,I,Teledyne Webb Research APEX,AOML (USA),124,280.23,21.043,35.195,280.2,157.54,1022.947,0.349,8.031,5.22,GOOD
5901878,2016-02-14,2019-06-29,12.422,44.283,I,NKE Arvor,IFREMER (France),755,1736.94,6.971,34.761,1736.9,153.32,1025.415,0.0,7.972,23.06,GOOD
5901878,2016-04-16,2018-04-28,4.105,71.724,I,NKE Arvor,INCOIS (India),614,974.86,15.222,34.655,974.9,122.26,1023.68,0.005,8.063,15.94,GOOD
5901878,2016-12-12,2020-06-10,-7.394,36.431,I,PROVOR,AOML (USA),646,1789.1,4.124,35.501,1789.1,170.22,1026.576,0.0,8.109,24.98,GOOD
5901878,2016-12-16,2021-03-22,10.569,52.185,I,PROVOR,JAMSTEC (Japan),360,1599.71,6.017,34.823,1599.7,189.43,1025.655,0.0,8.048,22.78,BAD
5901878,2017-03-18,2016-02-08,15.211,119.472,I,PROVOR,AOML (USA),755,850.43,17.696,34.393,850.4,136.72,1022.975,0.008,7.957,9.86,GOOD
5901878,2017-11-28,2021-06-24,-29.013,97.477,I,Teledyne Webb Research APEX,IFREMER (France),746,44.94,23.267,35.39,44.9,144.87,1022.659,0.847,7.967,0.57,GOOD
5901878,2018-09-14,2020-04-08,-12.781,63.637,I,Teledyne Webb Research APEX,CSIRO (Australia),594,537.35,21.567,34.202,537.4,142.08,1022.048,0.084,8.011,8.78,GOOD
5901878,2019-02-13,2017-07-22,-8.471,109.106,I,PROVOR,JAMSTEC (Japan),561,1083.27,12.229,33.402,1083.3,124.53,1023.276,0.003,8.064,17.97,PROBABLY_GOOD
5901878,2019-04-07,2020-07-06,2.377,104.617,I,SOLO-II,INCOIS (India),37,1266.96,10.481,35.108,1267.0,141.78,1024.99,0.001,8.084,20.26,GOOD
5901878,2019-08-18,2019-04-08,-28.997,30.368,I,Teledyne Webb Research APEX,IFREMER (France),194,515.78,21.987,35.164,515.8,172.09,1022.734,0.062,8.151,10.09,GOOD
5901878,2019-09-05,2017-02-24,10.077,78.196,I,Teledyne Webb Research APEX,CSIRO (Australia),301,278.71,25.283,34.966,278.7,126.32,1021.916,0.179,8.005,4.66,INTERPOLATED
5901878,2019-10-28,2021-02-18,14.699,88.448,I,PROVOR,CSIRO (Australia),49,1669.86,6.42,34.279,1669.9,174.5,1025.139,0.0,7.995,33.02,GOOD
5901878,2020-10-06,2018-10-24,16.235,117.391,I,PROVOR,CSIRO (Australia),69,1968.8,3.225,34.776,1968.8,151.86,1026.176,0.0,7.923,20.9,GOOD
5901995,2007-03-25,2020-08-27,8.314,56.383,I,NKE Arvor,AOML (USA),54,1051.38,15.033,34.689,1051.4,142.84,1023.745,0.006,7.978,19.49,PROBABLY_GOOD
5901995,2008-03-29,2020-07-01,-6.025,88.897,I,SOLO-II,CSIRO (Australia),710,343.36,21.274,34.585,343.4,195.09,1022.413,0.083,8.039,4.33,BAD
5901995,2008-04-04,2015-04-24,3.698,107.527,I,PROVOR,JAMSTEC (Japan),393,544.61,17.485,35.365,544.6,154.39,1023.795,0.016,8.035,9.31,GOOD
5901995,2008-09-29,2020-07-22,23.271,51.648,I,NKE Arvor,JAMSTEC (Japan),365,36.78,28.736,34.381,36.8,161.2,1020.758,0.924,8.042,0.64,GOOD
5901995,2009-06-02,2016-02-13,-9.742,32.345,I,Teledyne Webb Research APEX,AOML (USA),280,1828.6,3.36,34.926,1828.6,231.92,1026.269,0.0,8.073,18.55,GOOD
5901995,2009-09-02,2016-10-01,-6.351,77.409,I,PROVOR,CSIRO (Australia),48,235.5,19.736,35.278,235.5,143.2,1023.275,0.157,8.027,2.95,GOOD
5901995,2009-11-26,2017-08-26,17.284,78.847,I,Teledyne Webb Research APEX,AOML (USA),83,1153.03,11.07,34.953,1153.0,242.63,1024.748,0.001,7.943,20.99,GOOD
5901995,2009-12-11,2021-12-15,-35.07,95.319,I,PROVOR,JAMSTEC (Japan),709,548.11,20.529,35.296,548.1,166.09,1023.131,0.062,8.072,8.33,PROBABLY_GOOD
5901995,2009-12-18,2021-12-14,24.361,35.376,I,PROVOR,JAMSTEC (Japan),206,1108.36,13.973,35.025,1108.4,134.55,1024.225,0.005,8.085,19.31,GOOD
5901995,2010-03-28,2019-06-29,17.53,65.007,I,SOLO-II,IFREMER (France),775,1302.84,10.784,34.972,1302.8,157.84,1024.821,0.001,7.994,24.1,PROBABLY_GOOD
5901995,2010-07-22,2018-04-19,1.229,32.988,I,Teledyne Webb Research APEX,AOML (USA),69,1659.48,6.669,34.947,1659.5,182.75,1025.624,0.0,8.3,17.91,GOOD
5901995,2011-08-06,2015-11-16,-9.227,89.816,I,SOLO-II,JAMSTEC (Japan),441,412.84,20.276,35.045,412.8,230.18,1022.981,0.069,7.857,4.31,GOOD
5901995,2011-10-28,2016-09-04,23.016,108.188,I,SOLO-II,JAMSTEC (Japan),630,21.99,27.16,34.646,22.0,211.95,1021.285,1.043,7.935,0.35,GOOD
5901995,2012-06-16,2018-09-11,23.9,81.855,I,Teledyne Webb Research APEX,AOML (USA),682,273.77,19.935,34.279,273.8,182.56,1022.436,0.205,8.01,4.85,GOOD
5901995,2012-09-02,2016-01-14,-36.978,90.586,I,PROVOR,AOML (USA),412,1800.04,4.337,35.182,1800.0,230.4,1026.278,0.0,8.009,30.18,GOOD
5901995,2013-03-05,2015-12-11,-38.149,78.186,I,Teledyne Webb Research APEX,CSIRO (Australia),286,1747.78,4.435,35.265,1747.8,104.76,1026.325,0.0,7.982,25.27,PROBABLY_GOOD
5901995,2013-04-21,2021-03-15,22.734,68.529,I,Teledyne Webb Research APEX,IFREMER (France),280,1194.83,13.192,34.901,1194.8,189.98,1024.282,0.002,8.074,21.33,PROBABLY_GOOD
5901995,2013-07-13,2019-12-15,19.397,79.652,I,SOLO-II,AOML (USA),547,1201.03,11.694,34.581,1201.0,192.4,1024.326,0.001,8.145,14.56,GOOD
5901995,2013-10-05,2018-03-12,2.988,78.405,I,SOLO-II,AOML (USA),763,1330.07,12.074,34.177,1330.1,192.89,1023.927,0.001,8.098,24.76,GOOD
5901995,2013-10-27,2017-08-31,22.709,92.89,I,Teledyne Webb Research APEX,IFREMER (France),745,350.74,20.209,34.834,350.7,115.59,1022.825,0.25,8.073,6.02,PROBABLY_GOOD
5901995,2014-02-14,2019-06-28,3.585,41.092,I,PROVOR,INCOIS (India),216,1828.82,4.578,34.26,1828.8,139.32,1025.492,0.0,8.181,35.02,GOOD
5901995,2014-02-21,2020-03-15,-36.919,109.445,I,Teledyne Webb Research APEX,AOML (USA),417,837.54,17.927,34.204,837.5,173.34,1022.778,0.013,7.935,10.14,GOOD
5901995,2014-11-27,2015-06-08,-37.881,108.986,I,Teledyne Webb Research APEX,INCOIS (India),77,766.28,19.308,34.792,766.3,224.59,1022.972,0.023,8.04,14.83,GOOD
5901995,2014-12-21,2016-01-19,14.533,30.392,I,NKE Arvor,JAMSTEC (Japan),534,1037.84,13.739,34.494,1037.8,256.61,1023.847,0.002,8.061,12.3,GOOD
5901995,2015-08-11,2017-02-19,18.201,119.027,I,PROVOR,INCOIS (India),166,93.93,26.502,34.938,93.9,153.42,1021.65,0.461,8.029,1.11,GOOD
5901995,2015-11-29,2017-01-22,-28.678,64.192,I,PROVOR,AOML (USA),202,332.57,22.381,34.736,332.6,127.61,1022.313,0.258,8.044,5.43,GOOD
5901995,2016-10-20,2021-05-04,-14.182,81.636,I,SOLO-II,IFREMER (France),797,1476.07,9.028,34.557,1476.1,212.63,1024.84,0.0,8.037,25.2,PROBABLY_GOOD
5901995,2017-03-28,2016-03-05,-21.992,90.683,I,NKE Arvor,INCOIS (India),559,165.6,22.785,34.118,165.6,284.57,1021.737,0.645,8.003,2.05,GOOD
5901995,2017-04-03,2021-11-03,-32.902,50.963,I,SOLO-II,AOML (USA),72,1206.3,11.268,34.459,1206.3,224.28,1024.314,0.003,7.96,13.02,GOOD
5901995,2017-06-28,2017-05-15,-32.308,86.264,I,Teledyne Webb Research APEX,CSIRO (Australia),60,490.7,20.474,34.474,490.7,150.05,1022.484,0.094,7.968,6.47,INTERPOLATED
5901995,2018-02-09,2018-03-28,23.755,72.77,I,PROVOR,JAMSTEC (Japan),66,778.59,16.147,34.31,778.6,294.45,1023.219,0.014,8.028,14.61,GOOD
5901995,2018-04-28,2017-12-06,17.532,55.519,I,PROVOR,INCOIS (India),317,577.39,21.813,34.668,577.4,207.47,1022.372,0.018,8.086,9.81,PROBABLY_GOOD
5901995,2018-07-21,2020-01-13,-6.398,107.797,I,SOLO-II,IFREMER (France),457,711.35,15.745,34.341,711.4,148.36,1023.324,0.017,8.094,13.3,GOOD
5901995,2019-03-01,2019-03-11,24.473,102.502,I,NKE Arvor,CSIRO (Australia),365,1438.09,8.781,34.735,1438.1,257.37,1025.032,0.001,8.112,19.81,PROBABLY_GOOD
5901995,2019-09-13,2015-02-02,-24.555,87.31,I,NKE Arvor,IFREMER (France),319,594.24,19.435,34.896,594.2,145.2,1023.03,0.038,7.86,8.76,GOOD
5901995,2019-09-20,2021-09-01,24.443,96.493,I,NKE Arvor,IFREMER (France),523,1132.81,13.451,34.47,1132.8,155.16,1023.886,0.004,7.979,18.64,GOOD
5901995,2020-01-28,2015-11-02,11.403,79.39,I,PROVOR,AOML (USA),151,952.1,13.539,34.97,952.1,209.06,1024.268,0.004,7.959,16.04,GOOD
5901995,2020-04-28,2021-08-19,18.339,50.033,I,Teledyne Webb Research APEX,IFREMER (France),458,1327.34,11.04,34.255,1327.3,179.0,1024.196,0.002,8.051,20.23,PROBABLY_GOOD
5901995,2020-10-19,2018-08-15,-22.02,91.402,I,Teledyne Webb Research APEX,AOML (USA),610,1873.66,4.75,34.355,1873.7,181.48,1025.534,0.0,8.052,24.33,GOOD
5901995,2020-11-22,2020-08-04,19.444,72.709,I,NKE Arvor,AOML (USA),518,1465.14,7.696,34.755,1465.1,181.55,1025.265,0.001,8.019,24.63,GOOD
5902016,2005-04-11,2018-06-15,14.732,45.702,I,NKE Arvor,CSIRO (Australia),726,429.88,22.27,35.075,429.9,224.58,1022.606,0.054,8.13,4.92,GOOD
5902016,2005-05-10,2020-03-03,-28.645,109.706,I,Teledyne Webb Research APEX,JAMSTEC (Japan),442,62.37,27.109,35.147,62.4,87.02,1021.696,0.358,8.013,0.95,GOOD
5902016,2005-08-19,2021-12-04,-39.263,51.497,I,NKE Arvor,CSIRO (Australia),416,524.53,19.43,35.445,524.5,191.38,1023.47,0.021,8.061,7.95,GOOD
5902016,2005-11-17,2016-11-01,-1.019,76.2,I,SOLO-II,CSIRO (Australia),721,1190.16,12.723,34.649,1190.2,168.39,1024.175,0.001,8.094,21.21,GOOD
5902016,2005-12-30,2020-09-22,10.166,41.772,I,SOLO-II,CSIRO (Australia),266,102.85,26.649,34.749,102.8,149.9,1021.469,0.694,8.088,1.77,BAD
5902016,2006-04-22,2021-07-09,12.326,57.152,I,SOLO-II,INCOIS (India),175,992.73,13.847,34.387,992.7,149.79,1023.74,0.006,8.025,18.49,GOOD
5902016,2006-07-21,2015-04-04,-15.67,62.665,I,Teledyne Webb Research APEX,JAMSTEC (Japan),263,1193.69,11.766,34.298,1193.7,74.52,1024.085,0.003,8.16,15.64,GOOD
5902016,2006-10-27,2018-01-24,0.015,119.932,I,PROVOR,CSIRO (Australia),338,668.49,19.593,34.891,668.5,148.06,1022.994,0.02,8.108,11.83,GOOD
